author_id,id,text
1294624406476447744,1496453945941987334,澤部さん無事で安心🥲
1334401658382520321,1496453622783410180,"【櫻坂46】ハライチ澤部さん、新型コロナ濃厚接触者に   #櫻坂46 #乃木坂46 #日向坂46 #そこ曲がったら櫻坂
"
1314905647297622016,1496453292901437440,"澤部が濃厚接種者！？
そこさくの収録大丈夫か？"
1062299677289148416,1496453274677186562,澤部さん大丈夫かねぇ、、、
1133592260828778496,1496453080023728128,"澤部さーん😭
うちの子たちもテレビに出ているわけだし濃厚接触者とかにいつなってもおかしくないですよね🥺"
323611104,1496452865736724483,澤部ちゃん！ 
1236961791399186432,1496452617421086725,澤部さん 
1102791922127532032,1496452290399678466,"澤部さん、お大事に。
陽性に悪化しませんように🙏🏻 "
914977518469255168,1496451969560756225,"おう…そこさくが…
澤部さんお大事にしてください "
994781521499381760,1496451958143873025,"さ…
澤部さん！！！

陰性でも万が一はありますからね
お大事に… "
1492468503495987203,1496451952410079234,澤部さんお大事に 
1288118176769695746,1496451664584540162,澤部が濃厚接触者になって、そこさくの話になる(ついなってしまう)けど、オードリーは2人とも感染してたよな確か。そっちがどうなるのかまず気になる
1354365511652413440,1496451549073403909,澤部さんお大事に 
1122563174912282625,1496451440503824385,あら、澤部さんまでコロナきちゃったか。お大事に。
1357705311058993158,1496451342424227844,@habmi_koppaku 澤部賞タイマンバトルが好きです！笑
1386308524905418752,1496451190086844417,えっ、澤部…。お大事に… 
82837475,1496450476413693960,澤部さんしばらく自宅待機か
787629068770422785,1496450449821806594,澤部さん陰性だったんだね、良かった。
1380871329008640000,1496450330548391938,澤部さん、大丈夫…？
1185552381947236353,1496450183689027587,澤部さんどうか何事もありませんように…
817724182825795585,1496450017976070147,"澤部ーーー！！！！
体調悪くなくてよかった〜〜〜
そして今日はハライチのターン収録日……"
1050009196249239553,1496449342911225861,澤部ええええええ。
746905847490445314,1496449176439508994,澤部さんどうか何事もなく。
2889420516,1496449001411190788,澤部がやられた
982605272811106305,1496448792165765123,澤部さん、このまま何事もなくさくっと復帰しておくれよ…！
1448256195576229899,1496448584014778372,"あらー澤部さんお大事に…でも人と会いまくる職業柄まだ感染してないのがそもそも奇跡みたいなもんかもな

そこさくの危機を救いに来るのは誰だろう、土田さんが一人でぶん回してるのもちょっと見てみたい気もするがw"
1315586818960551936,1496447992152621056,"澤部さんが！💦
これは大変だ！((；ﾟДﾟ)) "
1357705311058993158,1496447856055844866,澤部さんマジか、陽性にならなきゃいいけど。メンバーから代役MCありそう
804316590938300417,1496447616405901312,呪術SP、ちょっと澤部が株！？のCM多すぎね？(´・ω・`)
243449979,1496447474395140096,澤部の株のコマーシャルしつこくねぇ？
1266133487838351360,1496447394258599941,澤部の株のCM多すぎやろ
811014628377432064,1496447295868473344,"澤部にあだ名をつけるなら？ #33

#志田愛佳

 "
1369158275086786561,1496446876992012289,とりあえず澤部さんはしっかり休んでもろて…
1368160255817879554,1496446789444321289,"澤部さんも同じ時代に生きてるんだなって実感しちゃった
めっちゃ不謹慎だけど"
1254732231752298498,1496446542894743552,澤部さんまじか！コロナになりませんように
1099261221172260864,1496446535231414274,あら澤部さん
1123371102544097280,1496446529628151817,わぁ澤部さん
1430128163418345472,1496446397599854593,澤部さん 芋焼酎とレゴをゆっくり楽しんで欲しい
1468417623277080579,1496446304590999555,"澤部さんが陽性、体調に異常出ませんように、、！

自分がなった時もそうだったけど、コロナになった人・濃厚接触の人が謝らないといけない世の中は嫌だね "
797653382995398657,1496446296563253250,"打ち切りかと思ってタマヒュンしたわい
澤部お大事にな 代打はひろゆきでいいから 

#Peing #質問箱 "
73802357,1496446247271821312,澤部さん、自宅隔離か…  
1154122406,1496446169496842249,"うお
澤部さんまじか"
1127901526687567872,1496446081500078080,"ぬぅ。澤部さんもコロナ濃厚接触者か…
ままならぬものよ… "
1094833772304818176,1496446012998955008,"つっちー単独MCの可能性が出てきたのか？

ただし澤部氏が陽性になると収録のタイミングではつっちーも濃厚接触になる可能性がある "
46853431,1496445974549786628,澤部陰性だけど濃厚でお休みか
1042554436155916289,1496445970674233344,澤部感染してないことを祈る
730463556,1496445822292357124,あら澤部
2868687169,1496445819876429826,あら澤部さん大丈夫かな…
1488097188584783875,1496445818509086720,俺たちの澤部が……  
1265270568883896321,1496445724296617993,澤部さんが濃厚接触者になるとつっちー1人で回すことになるのかな？
1112945496568426496,1496445655031910402,澤部さんゆっくり休んでね！！！！ 
263770502,1496445620063981569,澤部さん…
95606386,1496445272976949249,澤部が休んだ場合、そこさく、つっちーだけでまわすのかな
710836861598441472,1496445222070657031,"澤部さん！
尾関の時みたいに澤部さんパネルと尾関置こう()"
1428572182263656452,1496445190286221313,"え？澤部さん。濃厚接触者大丈夫ですか😢
澤部さん土田さん櫻坂のみんながコロナに罹りませんように🙏"
865901900704567296,1496445063957979136,"澤部さん濃厚接触者か。
仲間だね！！(テンションおかしい)"
1306256594,1496445047143026689,そこさくの澤部さんの代打MCは虹彦先生かなぁ…。
1414930847333961731,1496445013613776896,澤部ｽﾜﾝご無事を
1224190641455845378,1496444994420641795,"澤部いないのか、岩井さんも多分同じ状態やろうし

吉村こい‼️"
978043898047033344,1496444926636490757,澤部濃厚接触になっちゃったか、遂に櫻坂方面にも
1334155645768007681,1496444676097912833,澤部さん！！！！！
1106835285466189824,1496444662596648966,"澤部佑の嫁が白洋舎の社長令嬢ってホント？顔画像や結婚の馴れ初めをチェック！


＃澤部佑　＃嫁　＃白洋舎"
945992168249815040,1496444568082206724,そこさく澤部さんの空いた場所岩井さんか吉村さん来ないかな🥺
1022695570509459462,1496444557357363200,澤部さん〜😫
1000931927438774272,1496444387219615746,澤部さんもご家族も心配だ🥺　大事に至りませんように🙏
1437057751423721475,1496444349726720001,とりあえず陰性だけど、家族なのか共演者なのか、、、家族だともうほぼ確実にもらうからなあ、、、澤部！！！！
512642176,1496444296094191619,"あの澤部の株しつこいぞ
 #呪術廻戦SP"
809788509359747072,1496444235662622720,いや、もうあの澤部が株ってCM流しすぎ
136902476,1496444221649489920,澤部さんテレビで観ない日ないくらい、色んな番組出て、色んな人と共演してるし、濃厚接触者になる可能性は誰よりも高いから。本人や周辺関係者と各番組スタッフが物凄い徹底していたんだろうな。ここまでの頑張りをもっと評価するべきだと思う。
1396168035572928515,1496444189009395715,澤部さんンンンンンン
973558015294029825,1496444186979368964,澤部さんまじか
1448065604,1496444104364146690,澤部さん…！ひとまずご本人は無事でよかった
149200840,1496443944653430784,澤部めっちゃ株はじめるやん
1477110059759185926,1496443931315544066,澤部ーー！！！！！ 
1488116003951169536,1496443930719793153,澤部さん！？！？マジか、お大事に……
2272876669,1496443928681533443,"あれま澤部さん
症状無いし陰性なのが幸いだな"
496929128,1496443904690114566,"澤部さん濃厚接触者になったのね
オードリーの2人のこと考えると
今、陰性でも今後どうなるかって考えちゃうよね"
164163032,1496443816790081536,マジか...澤部さんお大事に..!
1408031410422644740,1496443559792492544,なんか色々荒れてるので、澤部佑の歴史的名言を残しときます。 
748504303128633344,1496443482432770048,澤部さん濃厚接触者になっちゃったのか
1112974316180668416,1496443398433406981,"うわぁ！！
澤部さんもご家族も岩井さんも無事でいてほしい。何事もなく自宅待機期間が過ぎますように。"
868048294378848256,1496443280959373313,澤部さん…！大変だ…！
221038214,1496443270171619328,"澤部さん〜〜〜😭
#ハライチのターン "
1127878152653434880,1496443190643412992,澤部さん😭 
1435779877240639488,1496443096556802050,澤部家の皆さんも無事だといいなぁ。。
1437057751423721475,1496443014595883008,やば、、、ついに澤部、、、なんともないことを祈る、、、 
1025019853214638080,1496442998301028355,あら澤部さん濃厚接触！
1478308547557740546,1496442808504578051,明日の2月24日(にゃーにゃー、シャーッ!!)猫の日スペシャル、岩井さん単独になるのかな!?とにかく、澤部さんの無事を祈ります、お大事に…
1443956447700680704,1496442803261480961,"澤部さん濃厚接触者…
何事もないと良いな。"
1292641367911305217,1496442308673564678,澤部さん、体調崩さないで復帰できますように。
1385906644572196868,1496441867302768646,"澤部さーん。。とりあえず陰性で良かったけど。ラジオの収録できないとかあり得るのかな。
2人とも仕事忙しいけど、元気でいてほしい。"
358215804,1496441857660043266,澤部さん何事もないといいな😭
1303988344087441408,1496441437583724546,@iMQYZ6bjnSjq8TS あーほんとだ！！澤部さんが陽性ではないから濃厚接触者にはならないと思うけど、、ご家庭も心配ですよね、、、
887154961972248576,1496441183966744578,"@kinnyuujoshiM 昨日💦ターン収録日😭
澤部さん子どもも小さいから心配"
1435779877240639488,1496441026432892928,澤部さん....無事でありますように
929275210737508352,1496440889874739201,ついに…ついにこの日が来てしまった。澤部さん(´TωT｀)
929275210737508352,1496440793707745283,@kinnyuujoshiM 澤部さーーーーーーーーん！！！！！！！！！！！
1385906644572196868,1496440702108110850,"澤部さん濃厚接触？！
岩井さんと澤部さんは濃厚に接触してないの？？"
129201520,1496440349203759107,澤部さん…！
1175284307155308544,1496440341775675398,澤部さーーん！！！！！
122229650,1496439733450334212,"【ハライチ 澤部佑】
新型コロナウイルス濃厚接触者となり、しばらくの間、自宅待機させて頂きます。PCR検査の結果は陰性、体調にも異常はございません。関係各所の皆様、ご迷惑をお掛けして申し訳ございません。"
2893397412,1496439708691595267,RT 猫とともに澤部さんもいい顔ですきw
1937769397,1496438876625379331,テレビで呪術廻戦流してるけど、澤部のライン証券の方が頭にのこる
1315918188979187712,1496438678692196360,LINE証券なんて信用できないです。あの#澤部を使った時点でね
1315918188979187712,1496438326173519872,あの＃澤部が株していたら、しんようできないから、絶対＃株なんてしないよねライン証券さん
1350615079457210368,1496438024749551616,「あの澤部が株！？」のCM多すぎて腹たってきた
1057989983930277889,1496436659574870021,"澤部「まずは澤部だね、俺はコンビよりもまず個人だから」（2回）
#ハライチのターン　#ハライチ　#澤部佑"
2859474548,1496436196834443265,"呪言の能力を得ても岩井さんは血ヘド吐きながら澤部と漫才はしたい😂
#呪術廻戦SP"
1360184441956573187,1496435815362494466,岩井さんが使いたい術式はとげくんの呪言、あったまれ！っていってあったまるらしい　ハライチで漫才するとき血反吐吐きまくるらしい　澤部つよすぎねえか？？？？？？？？？？？
1307294210823917568,1496435151358021633,澤部さんいた 
130906149,1496435118642442241,"スカートの澤部さんがラジオで「カーテンのせい」を流してくれたと知ってから「すみれ」聴いてる。
季節的にもそろそろ聴きたくなる頃ね。 "
799620817940193282,1496434391283015687,"副音声でケンコバさん&amp;岩井さんが「痴れ者って現実で言いたい、痴れ者といえば澤部」みたいな話してたのめっちゃ笑ってたんだけど
その後のLINE証券のCMで澤部さん出てきた瞬間もうほんと無理だった
#呪術廻戦SP"
1072579877990068229,1496431251410292742,"@DoyouH 麻雀における「〇〇の〇〇」が多すぎて自分の中の澤部抑えてます笑

フォローありがとうございます😊
フォロバさせていただきました！！"
1179392580234043392,1496429640948531201,"今日のばんめしゃはダブチ。
澤部が好きなやつ。
江頭2:50が嫌いなやつ。"
1312254379135623169,1496428957725782017,澤部とノブがかぶる
1351050138442227716,1496426453201825793,"澤部に痴れ者がw
ケンコバ岩井やべぇ
#呪術回戦SP"
929275210737508352,1496426115489202176,澤部さんは痴れ者 #呪術廻戦SP
1445043458,1496426103669653509,"澤部は完全に痴れ者
#呪術廻戦SP"
127006355,1496426011554369538,澤部は痴れ者(副音声) #呪術廻戦SP
80658923,1496426008354115590,唐突な澤部ディス
1332993544730996736,1496425934798594051,澤部さんww
1402599099988287501,1496423955460407297,"岩井さんっっぅ！！！ありがとうございます😭

ps.相葉ちゃんが澤部さんにいつもお世話になってます。 "
2645163085,1496423849780719616,"@iwaiyu_ki 澤部さんがお怒りです。
至急謝ってください。"
1266594285996007424,1496422504474509314,"相場のサイクルって10数年？？
今回、どうなんですか？
あの澤部が株？
あの澤部が株？w
みんなで勉強しましょ。
#投資 #相場サイクル #LINE証券 #澤部も株 "
753804880628678656,1496421995520884736,@sawabe_desu サワベくんってハライチの澤部じゃない方に似てるよね！？
282498306,1496411666636222466,昨日今日で「永遠の嘘をついてくれ」のつま恋'06とかムーンライダースのライブでスカート澤部さんがギター弾いてるのを見たりして、かつてのファンが本家に関与するドリームたまんないですね
876454143618981888,1496404867673628673,"澤部の父親に対して、
平手「澤部さんを産んでくれてありがとうございます。」
 ##nogi_keyaki"
422545321,1496404436042027012,澤部が顔面60点の彼女と目黒でラーメンを食べる
1447107813877039104,1496402719195959297,しごおわ澤部！ 
1226047918190125056,1496402462269448195,@MUR_26 三浦さん、滅茶苦茶澤部さんに厳しいですよね。なんかあったんですか？
431688193,1496400375976689665,相葉マナブは相葉澤部小峠のバランスがちょうど良いからそのままにしてほしい派
1164595530,1496397286230073350,ハライチのターンで澤部が子供への誕プレでレゴショップに行き、自分でも購入し芋焼酎のお湯割りを飲みながら組み立てるのにハマってると聞き、なんぬきなしにレゴを調べてたら履いてる靴と同じモデルがあり迷った末購入。靴買った値段とほぼ変わらず１足しかないがなかなかデテールがすごい👞 
885170416838295556,1496392957859352580,"澤部嫌いになったw
 #乃木坂46時間TV"
1294624406476447744,1496383795314180102,え？1枚目澤部さん？細くない？🤣 
121724990,1496379978480758785,猫の日といえばスカート澤部さんでしたね
1316665897004617728,1496373876875735041,ハライチのターン聴いた夜は焼酎飲みたくなる(泥酔モデルビルダー澤部のせい)
1066302148432953346,1496370969258393604,"アメブロを投稿しました。
『相葉さん×澤部さん×DAIGOさん②＠相葉マナブ2/13』
#アメブロ 
 "
1049082502453682176,1496370378989613057,猫の日に澤部さん思い出さないなんて何たる失態…
1179210430188679168,1496368867350056964,@SyRMrewa3QD8BKu 澤部にもガッカリでしたし(笑)
49682589,1496367750784372737,"@bed_in1919 澤部さんも最終選考まで残ってました。ナベプロってこと考えても澤部さんが妥当か？など（もしくはアンガ田中さん？でもヒデちゃんの後継者と考えると...?←止まらない）
ちなみに滝沢カレンさんは4月から（私の脳内で）「（佐藤）栞里・カレンのお料理BAN!BAN!」が始まるのでそちらもお楽しみに（？）"
863763278371069957,1496367268967555072,"ボビーのモノマネで澤部さんをイジる理佐様 #欅って書けない #渡邉理佐 #欅坂46
 "
1321522014,1496366577943728130,"@okarinaaa それ最高だなぁ………！
ハライチ澤部さん、朝日奈央さん、滝川カレンさんってのはどうですか？（まい）"
3302457396,1496366066699751425,カフェベースの新CMの割ったらええやんの歌、澤部が歌ってる？
714886197810606080,1496361716070125568,"澤部「敵（サマーオイル）が失礼なことしたんだなあ」
ぼく「そうだね（そうだね）」"
1036960171585495041,1496359370409803779,@Sf_Brei 澤部「バコーン✊😆」
1407820852695994368,1496356032763019268,"澤部さん曲も好き。
"
1017638736924835840,1496353430159634433,澤部の身長
141394959,1496352679769034752,@akahanaakai ほんとですね〜。澤部さんのルームシューズ24万円も面白かったし今週かなり面白かったですね。
889789457469030404,1496351200408907782,以前もこんな感じの嫌がる猫写真を見た気がするけど澤部さんだったか
123717098,1496351000571301890,"オッドタクシーのステキな歌うたい、
澤部くんです。"
257040670,1496350220267167744,このかっこいいところを、くみっｋ（ハンターに見つかる）：　大統領暗殺計画　：ハライチ澤部
253385022,1496350140562427910,私…お店やめる。（澤部佑）
745280044730191873,1496348443484504067,昨日のスカート澤部さんの222のツイート、見落としてた。今年も最高です。
1409122257180368897,1496348141054197761,@yogurt__maker 澤部さんの声かな？😸
1242838894246158337,1496348073538162688,"あーーっ（澤部佑）
お母さん（森田ひかる）　ネギをセクシーに　ほくろが見えてていいわ（武元唯依）
うんうんかわいい（藤吉夏鈴）　ほくろが効いてる（森田ひかる）"
1429607487292854273,1496345161433075718,15年後とか絶対「ダンディーケンティー‼️フゥー‼️」って言われてるよな澤部とかに
1442729553865052160,1496342742234181637,"澤部さんがバズってるうう
スカートの『この夜に向け』名曲なので気軽な気持ちで聴いてみてください。
はまるよ。 "
998124245614931969,1496342185100607488,"スカート澤部さんの猫写真
猫がやぶさかでは無い嫌がり方で何か写真全体が幸せの塊"
1155015987999100928,1496341772615954438,"澤部さんの実家猫写真ハズレがなさすぎる＞RT
猫嫌われ兄さんだけど凄く素敵な歌を歌われるので聴いてもらいたい"
296815466,1496339683693166597,2019の澤部渡と実家の猫だけリツイートしてて、自分の中にもミュージシャンを応援しようみたいな気持ちがあったんかなと考えさせられている
1214770692073259008,1496337852682149895,川島明＆澤部佑＆山里亮太、好感度爆下がり「有村昆」を救済！ 
1342159933,1496337201126588416,46時間TV、広告になると絶対澤部が元手0円で株やり出す
422545321,1496336522559508485,澤部さんはエッチな女の子を呼ぶ時だけ部屋を綺麗にする
901305494115041280,1496331180324814848,【人志松本のすべらない話】MVSを獲ったハライチ澤部の“個室ビデオ”話が話題！どこの店？感想・反応まとめ : つぶちゃん～Twitterまとめ～ 
901305494115041280,1496330371994370048,ハライチ澤部、閉店する個室ビデオ店「宝島24」赤坂店の店員勢揃いで「本当にお世話になりました」とお礼を言われて「泣きそうになった」と告白 
48965294,1496328741446103045,moonriders LIVE COLD MOON EBISU GARDEN HALL 25.26 Dec.  @YouTubeより　スカート澤部が本当に楽しそうでホッコリ。やっぱ野音行きたいのう。
1195311977511280640,1496327508404289537,川島明＆澤部佑＆山里亮太、好感度爆下がり「有村昆」を救済！ 
766356580115869696,1496326806399782913,昨日さんま御殿で恋人が前の恋人の持ち物まだ使ってたら気にするかっていう話で澤部の相方が「これ使ってたら相手が気にしないか考えられないのが無理」みたいな事言っててマジでそうだと思った( ˘ω˘ ) ｽﾔｧ…
1477836849117036545,1496321254479245315,@ikaringu1215 澤部さんwwwありがとうございますwww
1364424425181863937,1496320396773457922,"ハライチのターンで1番好きなフリートークは澤部が厚切りジェイソンに会った話なんだよな〜。
なぜ録音しとかなかったんだ俺。"
253385022,1496319939523018760,唯一日本語にできない英語がある それは…ROCK!!（澤部佑）
905027035982061569,1496319266765025282,"#有村昆 : 川島明＆澤部佑＆山里亮太、好感度爆下がり「有村昆」を救済！  #テラスハウス #テラハ #terracehouse #netflix
"
922173250473299969,1496318975533371393,"今年SLAM DUNK映画化よ(・∀・)
澤部とミホワタナベと絡めるといいね"
3161601326,1496318661665357825,"澤部とバスケ対決しましょ(笑)
#乃木坂5期生お見立て会"
980354519866339331,1496318576462278656,じゃあ次澤部さんと春日さんを突破しようかwww
1458088896957407233,1496318357825789952,"澤部との対決対決楽しみ()
#乃木坂5期生お見立て会"
151865592,1496318318869118979,"すごく決めるのこの娘。
（澤部）
 #乃木坂46時間TV"
900336895586058240,1496318276078796804,澤部ニキ出番ですよ
1274551237426311169,1496318243107373057,"澤部さんお待ちしてます🏀
 #乃木坂5期生お見立て会"
1209627359000743937,1496318226489348098,バスケやん！！澤部さんか春日さん呼びます？笑笑
553200319,1496318132117733376,澤部さんとべみほと対決してほしい
866619416695275521,1496318053768122368,"では、澤部さんと対決お願いします
#乃木坂5期生お見立て会"
747021707022479360,1496318035694878720,"春日と澤部呼んどく？

#乃木坂46時間TV3日目"
1235922248139034626,1496318013741670401,"澤部さんと対決待ってます

 #乃木坂5期生お見立て会"
1272991911431639040,1496317908619874305,"澤部さんと対決しよう

 #5期生お見立て会"
1493506153887645696,1496313643008663552,櫻坂のメンバーとつっちーと澤部さんと車で出かけたんだけど、つっちーがお腹壊しちゃって、澤部さんがめちゃくちゃ運転下手な夢見た。 
1494111773007355907,1496312627848433664,毎週日曜にやってるハライチ澤部のなりゆき街道旅って番組、今週は地元特集らしい。郷土の森とか映るみたい。。
1318091876080193536,1496310253197180928,"@ARUTO89185161 るんちゃまの名場面は全て把握済み😌
澤部 やっぱ ヤバイwww"
1246280530963730432,1496308427932704769,澤部のやつ思い出した
976420020921155585,1496308237934956549,澤部ガールズを思い出す笑
91297660,1496306142557126658,澤部のトンテキガールズバー
1437266692921380869,1496306009891287040,ハラ〇チ澤部って童貞芸の元祖だよな
169808045,1496304339962707968,"@_toi__et___moi わかる…笑うとくしゃって目がなくなる感じのお顔が可愛い…好きポイント同じ…
岩井さんって言っても通じないから好きなのにハライチの澤部じゃない方って言うの悲しすぎるから言わないようにしてた…"
3693076453,1496301473831219200,東京の地域性の話題からテレバイダーに繋げる澤部くんから感じる安定安心感
1190966857605341184,1496300703551082503,"やっと見れた〜😆💚
今回は1時間ずっと
相葉くんが相葉くんで
可愛くて楽しくて癒された☺🍀
澤部さんのツッコミも最高👍
見終わったのに、もうリピしたい
(*´艸`)

#相葉雅紀 #澤部佑

相葉マナブ
マナブ！旬の産地ごはん～小田原のみかん～
#TVer #相葉マナブ
"
1483716946243710978,1496297296837095424,"今年卒業しちゃうんですよね…けやかけで澤部との絡み(子供扱いするやつ)がすごい好きだったんですけど、もう見れないって思うと残念です。でも、これからも頑張って欲しいって思いますし、応援もします！ 

#Peing #質問箱 "
550915521,1496295229745692673,"【TOWER RECORDS MUSIC】

初回１ヵ月無料👏🏻
翌日1,000円オフクーポンをお届け🎁
▶︎

#TRM トーク&amp;選曲オリジナル番組
『MUSIC JOURNEY』
今回はスカート(@skirt_oh_skirt)の澤部渡が登場！
全5回を5週にわたって配信！お楽しみに✨
▶︎"
3693076453,1496293496407597056,布団の中で吉田と澤部くんのトークイベント聴いてる。吉田の自意識の持ちようが深くて実に吉田
780065623766294532,1496291763375456261,"澤部さんがほのちゃんのお見立て会にツッコミ入れたように、いえーいじゃねーよ！って思うところ何ヶ所かある笑
#乃木坂46時間TV3日目"
4825065123,1496291001115484160,@its_more_nemui それハライチだけど澤部でいいよ
947386428899471366,1496290690766372865,@omiso_misochan 澤部でいい？
1353207413105520640,1496283726351048704,"澤部
ハライチ
岩井
ハライチのターン"
945594596096073728,1496274353167925248,あの澤部が株!?
266990023,1496265773681381376,"澤部さんがいつものベタ褒めっぷりでカエターノ紹介してくれてとてもうれしい
 #ナイポレ　
それにしてもCaetano Veloso79歳、声のすべすべつやっつや維持してて奇跡的。50代のころと変わらん。"
1386313613426577415,1496262636094332938,"「NOW」

#私のとっておきサニーデイ
澤部さんのNOW聴いてみたいです✨
#サニーデイサービス "
126785095,1496255575285723138,満島真之介くんとハライチ澤部の「あの澤部が株」CMがクドくて不快。真之介くんは指示されて頑張ってるんだろうけどあの繰り返しであの顔芸はうるせーわになってしまうし、澤部が株やるの別に全然意外じゃない。澤部もテレビではキャラでやってるんだから普通の人だよ。
2469255433,1496251746125238274,"パーク澤部さんはワチカッできませんでした。
#shindanmaker #ピーヨチャレンジ
"
2765939682,1496240300506812417,"澤部の家でも飲んだ。。。  Mar 05, 2014"
1000041078060339200,1496228566169944064,鈴木浩介 番組への愛炸裂「どれだけ出たかったかって」 ハライチ澤部「引いちゃうぐらいの熱がすごい」（スポニチアネックス） - Yahoo!ニュースだそうだ！
132753968,1496222238277873680,"澤部渡 on Instagram: ""トリプルファイヤーの吉田とトークショー？でした。新しい本の出版を記念した雑談です。楽しく話せたからいいよね！と思う反面、話し過ぎた気もしています。無観客でアーカイヴ配信もあります。深い反省に入る前に告知でした。"" - "
64590020,1496216194050932738,スカート澤部さんの画像が優勝でした。
888938373452255233,1496208433988894721,"爺って澤部？

＃暴れん坊将軍"
1242838894246158337,1496197075356504064,"いないってそんな、めちゃくちゃ陽気じゃないか（澤部佑）　バラ、一回外します？（カメラマン）
（増本が、武元唯依の襟にバラを一輪差した際の反応）"
863763278371069957,1496186059964628993,"ボビーのモノマネで澤部さんをイジる理佐様 #欅って書けない #渡邉理佐 #欅坂46
 "
54773069,1496168691708592129,"昨日felicityの櫻木くんと近くの珈琲店で軽い打ち合わせをした。
本題に入る前にあのことや、このことなどを喋り、まあそれが結構重要なのだが、本題も終わった頃に店に入られたお二人が。
櫻木くんのお知り合いだったが、お二人とも僕のことを知っていて下さった。優介､澤部両君の名前が出た。おお。"
1866577303,1496155915728289798,"バスケ部だった男性芸能人 田村裕 永井大 
ゆず北川 なかやまきんにくん 中村昌也 金子ノブアキ ハライチ澤部 ウエンツ 小池徹平 福士蒼汰 松坂桃李  デューク更家 速水もこみち ALFEE高見沢 柳葉敏郎 松山千春 相葉雅紀 松田悟志 山田カントリー浅井 横山裕 藤ヶ谷太輔"
2221354536,1496154841416351746,以前学校にハライチの澤部が来たことがある
1265267128799653893,1496149496426016774,この前ゴッドタンの録画みてみたらマジ歌のメイキングの回録画されてた！澤部さんにいたずらする板さん可愛かった👿
1167063110970007553,1496149040920240128,"@HRIChigo ハァ、、ハァ、、うっすらだけど徐々に思い出してきたぞ、、ハァ、、

お゛、、お゛れは澤部を飼っていたと言うのか、、クッ、、！ "
571110043,1496146730672439306,吉田と澤部君が普通に話すだけでそりゃ面白かろうとは思ってましたが、予想を遥かに上回る面白さでした。彼らは普段から喋ってることが面白いし、いつ何時でも会話を録って切り出せば番組に出来るレベルと思います。でも今日みたく集まって話す機会もコロナ以降めっきり減っていたというのもまた事実。
917064943,1496143017815982082,澤部さんの嫌がってる猫シリーズ最高
868358117473394688,1496141556419805187,"@iwaiyu_ki TVerで観ました。TVer派なので
油断してるとガッツリ見逃す程
出てますね〜。テレビは澤部って
言ってた頃が懐かしいですね。( ^ω^ )"
4051407794,1496141348361097227,@taxkyO228 澤部www高橋くんどっか行ったやんww
1410603951699886087,1496138539700224005,"今日も一日お疲れ様〜︎︎☺︎
加湿器うるさいのめっちゃわかる😂
在宅でMTGの時とかおれもおやすみモードにしてる笑
家電のことは土田さんに聞こう！！あのおじさんならなんでも教えてくれるはず！！なんなら澤部さんが買ってくれるよ😌笑

また明日ね、おやすみ〜🐰

#ayakatalk"
1430534828496101380,1496138233993998346,軟水のトークの仕方、特に住岡さんの相槌の打ち方が澤部さんにそっくりなんだよな。「うーん？うん、まぁそうかぁ」って、相手の話をとりあえず肯定しておく所とかそっくり
1493220089214083076,1496137721961938944,"澤部は見た目が全然老けないけど、ハライチ岩井はだんだんそれ系のオッサンになってきたかも。エッセイを読むとわかる話すぎて自分を見ているようだ
#ハライチのターン #ハライチ岩井 "
778842054474371072,1496136670198243328,私、安藤政信と澤部と同じ誕生日、おやすみなさい( ˘ω˘ )zｸﾞｰｽｶﾋﾟｰz
126359303,1496135808205848578,澤部さんまた全力で拒否られてる…………
177056693,1496134531899965447,スカートの澤部さん、嫌がる猫ちゃんとの写真もはや猫の日の定番になってておもろい
824863175870861313,1496132639299940364,俺のスカートどこ行った でも個性的なキャラが印象的な 荒川良々 さん！！ 荒川良々さんに似ている人が沢山いるようですが似てる人３選を調査！澤部佑など画像で比較してみた！
165101612,1496129793993150466,澤部さん実家の猫シリーズ（好き）＞RT
929275210737508352,1496128850463531017,@bonbokobon_ ひいぃ、きゃわいぃ。岩井ネコと澤部みかん🍊ほっこり
108829157,1496127616260395012,😂😂😂澤部くんの実家猫シリーズ好きwwwRT
1327029654767636480,1496127581376364550,あれ、ほんとに歌が澤部さんに聞こえる😂 
832324245891932160,1496127161656549380,スカート澤部君と猫といえばこれ 
1141405912583663618,1496124020172935169,"TF
レゴを作りに励む澤部さん、クールキャラの夢手紙をメルカリで売って垢BANされる予定の岩井さん。
#ハライチのターン"
1487029721921572864,1496120341969924105,澤部さんばり老けてて草 
1057989983930277889,1496119560373964801,"澤部「謎の特殊能力、未来への相槌も手に入れてさ」(190回）
#ハライチのターン
#澤部佑"
1148273866587828230,1496116748588036098,"久しぶりにゴッドタンのDVD観たんだけど、やっぱりキス我慢選手権って面白すぎる。
当時童貞だったハライチ澤部さんと成瀬心美さんのキス我慢最高です💋
あと、シンプルに羨ましいよね笑
#ゴッドタン
#キス我慢選手権
#ハライチ #澤部佑 さん
#成瀬心美 さん #ここみん "
2848933398,1496114000236617730,"#相葉マナブ
相葉雅紀くん 着用衣装 ダウンジャケット


そーいえば、以前着ていたものとメンバーのダウンが変わってるのUPするの忘れてました。
相葉ちゃんが赤で、澤部さん、小峠さんなどメンバーはネイビーです。

#相葉雅紀 "
1283478618,1496113984302641152,澤部くんさんご実家に何匹ネコチャンおるんや　楽しそうでなによりです
1353207413105520640,1496113177230462982,澤部
